1496;Kita Hafenstadt;Kindertagesstätte;Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH;Matenzeile 26;13053 Berlin (Lichtenberg);52.55998;13.51112;030208988940;o.hilz@albatrosggmbh.de;;;;;;0;deutsch
1497;Kita Hakuna Matata;Kindertagesstätte;LebensWelt Kindertagesstätte Amendestraße gGmbH;Scharnweberstr. 50 /51;13405 Berlin (Reinickendorf);52.56719;13.31621;03040999610;hakunamatata@lebenswelt-berlin.de;http://www.lebenswelt-berlin.de/kindertagesstaetten/hakunamatata;7.0;17.0;10.0;07:00-17:00;12;englisch, russisch, türkisch
1498;Kita Halemweg;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Halemweg 22;13627 Berlin (Charlottenburg-Wilmersdorf);52.53785;13.28699;030343557990;halemweg@kita-nordwest.de;;6.0;17.0;11.0;06:00-17:00;8;deutsch
1499;Kita Hand in Hand - El Ele;Kindertagesstätte;Arbeiterwohlfahrt Kreisverband Südost e.V.;Weisestr. 25;12049 Berlin (Neukölln);52.47522000000001;13.42417;621 40 02;info-elele@awo-suedost.de;;6.0;17.0;11.0;06:00-17:00;0;deutsch
1500;Kita Hansa-Ufer 3a Kigä City;Kindertagesstätte;Kindergärten City;Hansa-Ufer 3A;10555 Berlin (Mitte);52.51933;13.33671;03034620664;Kita.Hansaufer3@ba-fk.berlin.de;http://www.kindergaerten-city.de/hansa-ufer-3;6.5;17.0;10.5;06:30-17:00;6;deutsch
1501;Kita Hänselstr. 6/Kitas SüdOst;Kindertagesstätte;Kindertagesstätten SüdOst Eigenbetrieb von Berlin;Hänselstr. 6;12057 Berlin (Neukölln);52.4667227;13.4728444;03068 08 52 11;kita-haenselstrasse@kita-suedost.de;;;;;;12;deutsch
1502;Kita Happy Kids;Kindertagesstätte;Happy Kids GmbH gemeinnützige Gesellschaft;Forststr. 10;12163 Berlin (Steglitz-Zehlendorf);52.4637515;13.3162799;03079 302 664;kontakt@kita-happy-kids.de;;;;;;12;deutsch
1503;Kita -Happy Kids;Kindertagesstätte;Happy Kids GmbH gemeinnützige Gesellschaft;Gritznerstr. 1;12163 Berlin (Steglitz-Zehlendorf);52.46676799999999;13.3190886;03079016839;kontakt@kita-happy-kids.de;;;;;;12;deutsch
1504;Kita Happy Kids (1. Einrichtung);Kindertagesstätte;Happy Kids GmbH gemeinnützige Gesellschaft;Gritznerstr. 33;12163 Berlin (Steglitz-Zehlendorf);52.4634064;13.3157845;0307565 0016;kontakt@kita-happy-kids.de;;;;;;12;deutsch
1505;Kita Happy-Hippo-Land/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Maxie-Wander-Str. 16;12619 Berlin (Marzahn-Hellersdorf);52.52737;13.59659;0305613191;kindergarten.maxie-wander-strasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
1506;Kita Harnackstr. 7/9;Kindertagesstätte;Kindergärten NordOst;Harnackstr. 7;10365 Berlin (Lichtenberg);52.5110084;13.4865568;0305598287;kindergarten.harnackstrasse7@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
1507;Kita Hasenburg;Kindertagesstätte;FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis;Garzauer Str. 29;12683 Berlin (Marzahn-Hellersdorf);52.52657439999999;13.5727426;030030 5644 017;kita-hasenburg@fippev.de;www.fippev.de/hasenburg;6.0;18.0;12.0;06:00-18:00;2;deutsch
1508;Kita Hasenheide 56;Kindertagesstätte;Kirschkern e.V.;Hasenheide 56;10967 Berlin (Friedrichshain-Kreuzberg);52.48954999999999;13.40975;0306931995;;www.kirschkern-eV.de;;;;;0;deutsch
1509;Kita Haubachstraße des Pestalozzi-Fröbel-Hauses;Kindertagesstätte;Pestalozzi-Fröbel-Haus Stiftung des öffentlichen Rechts;Haubachstr. 45;10585 Berlin (Charlottenburg-Wilmersdorf);52.51512;13.29949;030342 98 72;haubach@pfh-berlin.de;www.pfh-berlin.de;7.0;17.0;10.0;07:00-17:00;12;deutsch
1510;Kita Hauptstadtzwerge;Kindertagesstätte;Hauptstadtzwerge gGmbH;Nuthestr. 18;12307 Berlin (Tempelhof-Schöneberg);52.3954496;13.3933323;0177 4220630;kita.hauptstadtzwerge@gmail.com;;;;;;0;deutsch
1511;Kita Haus am Wald;Kindertagesstätte;Dialog e.V. für die Förderung, Bildung u. Erziehung 0-12jähriger Kinder;Kiekemaler Str. 7;12623 Berlin (Marzahn-Hellersdorf);52.4731549;13.605943;030030 5677837;dialoghausamwald@aol.com;www.kita-dialog.de;6.0;17.5;11.5;06:00-17:30;12;deutsch
1512;Kita Haus der Kinder;Kindertagesstätte;FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis;Kurmärkische Str. 2 -008;10783 Berlin (Tempelhof-Schöneberg);52.49950030000001;13.3598002;030030 2300 6994;kita-hausderkinder@fippev.de;www.fippev.de/hausderkinder;6.5;17.0;10.5;06:30-17:00;2;deutsch
1513;Kita Haus Eldekids;Kindertagesstätte;KLAX Berlin gGmbH;Eldenaer Str. 46;10247 Berlin (Pankow);52.5202287;13.4611175;0304202 9013;Hexenkleckshausen@klax-kita.de;www.klax-kita.de;7.0;18.0;11.0;07:00-18:00;30;deutsch
1514;Kita Haus Salem/Kitas Süd-West;Kindertagesstätte;Kindertagesstätten Berlin Süd-West;Hohenzollernstr. 15;12307 Berlin (Tempelhof-Schöneberg);52.3839943;13.3883908;030290276080;kita-hohenzollernstr@kitasw-berlin.de;;;;;;12;deutsch
1515;Kita Hausburg;Kindertagesstätte;MiniKitas First gGmbH;Thaerstr. 28B;10249 Berlin (Pankow);52.5242465;13.4575761;03041721972;info@minikitasfirst.de;;7.5;16.5;9.0;07:30-16:30;12;deutsch
1516;Kita Hausburgviertel;Kindertagesstätte;Bürgerhaus e.V.;Agnes-Wabnitz-Str. 9;10249 Berlin (Pankow);52.5259097;13.4557322;030030 42025700;hausburgviertel@buergerhaus-ev.de;;6.0;18.0;12.0;06:00-18:00;2;polnisch
1517;Kita Havelberger Str. 21/Kigä City;Kindertagesstätte;Kindergärten City;Havelberger Str. 21;10559 Berlin (Mitte);52.5327965;13.3467594;03039494392;Kita.Havelberger21@ba-fk.berlin.de;http://www.kindergaerten-city.de/havelberger-str-21;6.5;17.0;10.5;06:30-17:00;2;deutsch
1518;Kita Haveleck;Kindertagesstätte;FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis;Ruppiner-See-Str. 74;13599 Berlin (Spandau);52.5570647;13.2297589;030030 3513 2091;kita-haveleck@fippev.de;www.fippev.de/spektesee;6.5;17.0;10.5;06:30-17:00;2;deutsch
1519;Kita Havelnest;Kindertagesstätte;Orte für Kinder GmbH;Jaczostr. 51;13595 Berlin (Spandau);52.5117165;13.1869737;0303650 0290;havelnest@ortefuerkinder.de;www.ortefuerkinder.de;6.5;17.5;11.0;06:30-17:30;11;deutsch
1520;Kita Havelpiraten;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;An der Havelspitze 19;13587 Berlin (Spandau);52.55801409999999;13.2207956;03033779900;havelspitze@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;12;englisch
1521;Kita Havelsternchen;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Luisenstr. 21;13505 Berlin (Reinickendorf);52.57604689999999;13.2252536;0304360040;luisenstr@kita-nordwest.de;;6.0;18.0;12.0;06:00-18:00;2;deutsch
1522;Kita Heckelberger Ring 1/3/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Heckelberger Ring 1;13055 Berlin (Lichtenberg);52.547259;13.5049259;0309818608;kindergarten.heckelberger-ring@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
1523;Kita Hedwig und ihre Kräuterlehrlinge;Kindertagesstätte;Hedwig und ihre Kräuterlehrlinge e.V.;Wederstr. 87 -89;12347 Berlin (Neukölln);52.462149;13.435634;03070084739;hedwigslehrlinge@kabelmail.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
1524;Kita Hedwigstr.;Kindertagesstätte;Nachbarschaftsheim Schöneberg e.V.;Hedwigstr. 13;12159 Berlin (Tempelhof-Schöneberg);52.4716337;13.3381953;03085 07 95 91;kita-hedwig@nbhs.de;www.kita-hedwig.nbhs.de;7.5;16.5;9.0;07:30-16:30;12;deutsch
1525;Kita Heerstraße;Kindertagesstätte;OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH;Heerstr. 570;13591 Berlin (Spandau);52.5249311;13.1398394;03036436236;kita-heerstr@outlaw-ggmbh.de;www.outlaw-ggmbh.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
1526;Kita Heidekampweg;Kindertagesstätte;Kinder im Kiez gGmbH;Heidekampweg 103;12437 Berlin (Treptow-Köpenick);52.4676445;13.4771893;030532 82 41;heidekampweg@kinder-im-kiez.de;www.kinder-im-kiez.de;6.5;17.5;11.0;06:30-17:30;12;deutsch
1527;Kita Heidemühler Weg;Kindertagesstätte;Kindertagesstätten SüdOst Eigenbetrieb von Berlin;Heidemühler Weg 37 / 39;12437 Berlin (Treptow-Köpenick);52.46300000000001;13.48737;030532 88 06;kita-heidemuehlerweg@kita-suedost.de;;;;;;2;deutsch
1528;Kita Heilig Geist;Kindertagesstätte;Kath. Kirchengemeinde Heilig Geist;Preußenallee 25;14052 Berlin (Charlottenburg-Wilmersdorf);52.51324349999999;13.2590664;0303054749;Kita.hl-geist@t-online.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
1529;Kita Heiliger Schutzengel/Kath.Kg.Bruder Klaus;Kindertagesstätte;Kath. Kirchengemeinde Bruder Klaus;Alt-Britz 41;12359 Berlin (Neukölln);52.4499115;13.4404134;0306062266;kita-schutzengel@t-online.de;;;;;;12;deutsch
1530;Kita Helles Nest;Kindertagesstätte;Christburg Campus gemeinnützige GmbH;Riesaer Str. 79A;12627 Berlin (Marzahn-Hellersdorf);52.53246;13.61518;0304431237210;helles-nest@christburg-campus.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
1531;Kita Helmistrolche;Kindertagesstätte;Hanna gGmbH Kita-Trägerschaften;Lettestr. 4 - 5;10437 Berlin (Pankow);52.5431764;13.4200552;0304455286;lette@hanna-ggmbh.de;http://hanna-ggmbh.de/unsere-kitas/helmistrolche;7.0;17.5;10.5;07:00-17:30;10;deutsch
1532;Kita Hennigsdorfer Straße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Hennigsdorfer Str. 130;13503 Berlin (Reinickendorf);52.6234171;13.2253717;0304362200;hennigsdorferstr@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
1533;Kita Herthastraße;Kindertagesstätte;BGFF - Berliner Gesellschaft für Förderung interkultureller Bildung und Erziehung e. V.;Herthastr. 5 - 6;13189 Berlin (Pankow);52.5849489;13.409124;03052101592;kitaherthastr@bgff.de;;;;;;0;deutsch
1534;Kita Hochkirchstraße;Kindertagesstätte;FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis;Hochkirchstr. 15 -018;10829 Berlin (Tempelhof-Schöneberg);52.48959;13.3691;030030 7800 1901;kita-hochkirchstrasse@fippev.de;www.fippev.de/hochkirchstrasse;7.0;17.0;10.0;07:00-17:00;2;deutsch
1535;Kita Hochmeister;Kindertagesstätte;Leben mit Kindern gGmbH;Paulsborner Str. 86;10709 Berlin (Charlottenburg-Wilmersdorf);52.4960665;13.3038384;0308928683;hochmeister@lemiki.de;www.lemiki.de;7.0;17.0;10.0;07:00-17:00;11;deutsch
1536;Kita Hohenzollernstr.;Kindertagesstätte;Orte für Kinder GmbH;Hohenzollernstr. 9;14163 Berlin (Steglitz-Zehlendorf);52.432347;13.2539469;030804 98 49 60;hohenzollernstrasse@ortefuerkinder.de;www.ortefuerkinder.de;6.5;17.0;10.5;06:30-17:00;12;deutsch
1537;Kita Hokus Pokus;Kindertagesstätte;Kita Sternchen gGmbH;Walter-Friedländer-Str. 26;10249 Berlin (Pankow);52.5240641;13.4566234;03094045013;kita-hokuspokus@gmx.de;www.kita-hokuspokus.jimdo.com;7.0;16.5;9.5;07:00-16:30;12;deutsch
1538;Kita Holsteiner Ufer 12/Kigä City;Kindertagesstätte;Kindergärten City;Holsteiner Ufer 12;10557 Berlin (Mitte);52.52200999999999;13.34347;03036409506;Kita.HolsteinerUfer@ba-fk.berlin.de;http://www.kindergaerten-city.de/holsteiner-ufer-12;6.5;17.0;10.5;06:30-17:00;6;deutsch
1539;Kita Homburger Straße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Homburger Str. 19 -13;14197 Berlin (Charlottenburg-Wilmersdorf);52.4738577;13.3167322;030897301190;homburgerstr@kita-nordwest.de;;6.0;19.0;13.0;06:00-19:00;2;deutsch
1540;Kita Hönower Straße;Kindertagesstätte;Studentenwerk Berlin;Hönower Str. 35;10318 Berlin (Lichtenberg);52.48941379999999;13.5253928;030939398610;kitaHTW@studentenwerk-berlin.de;;;;;;2;deutsch
1541;Kita Hoppetosse;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Götelstr. 68;13595 Berlin (Spandau);52.5179359;13.202333;03036996960;goetelstr68@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
1542;Kita Hoppetosse;Eltern-Initiativ-Kindertagesstätte;Hoppetosse-Berlin e.V.;Lychener Str. 66;10437 Berlin (Pankow);52.5454358;13.4196753;03044036690;vorstand@ekt-hoppetosse-berlin.de;;;;;;12;deutsch
1543;Kita Hoppetosse/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Hauptstr. 6T;10317 Berlin (Lichtenberg);52.4980026;13.4783531;03055739860;kindergarten.hauptstrasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;0;deutsch
1544;Kita Hopsemops;Kindertagesstätte;Hopsemops gGmbH;Karl-Marx-Allee 124;10243 Berlin (Friedrichshain-Kreuzberg);52.5161367;13.4484408;03069200114;hopsemops@hotmail.com;www.hopsemops.de;7.0;18.0;11.0;07:00-18:00;6;deutsch
1545;Kita hör-Höchste;Kindertagesstätte;Independent Living - Kindertagesstätten für Berlin gGmbH;Höchste Str. 11;10249 Berlin (Friedrichshain-Kreuzberg);52.525095;13.4276641;03084712972;marlies.elm-torger@independentliving.de;www.kitahoechstestrasse.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
1546;Kita Horizon;Eltern-Initiativ-Kindertagesstätte;Horizon e. V.;Warthestr. 15;12051 Berlin (Neukölln);52.47031;13.42551;0300151 10960864;contact@kita-horizon.de;https://kita-horizon.de/;8.0;17.0;9.0;08:00-17:00;18;französisch
1547;Kita Humboldts Lieblingskinder;Kindertagesstätte;Lieblingskinder gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Hatzfeldtallee 14;13509 Berlin (Reinickendorf);52.5920504;13.2911523;0173 6185323;info@lieblingskinder.de;;;;;;0;deutsch
1548;Kita Humboldtstraße;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Humboldtstr. 1 -7;13407 Berlin (Reinickendorf);52.57441859999999;13.3450986;0304967072;humboldstr@kita-nordwest.de;;6.0;18.0;12.0;06:00-18:00;12;deutsch
1549;Kita Hummelburg;Kindertagesstätte;FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis;Blumberger Damm 139;12685 Berlin (Marzahn-Hellersdorf);52.543205;13.5684905;030030 5414 098;kita-hummelburg@fippev.de;www.fippev.de/hummelburg;6.0;18.0;12.0;06:00-18:00;2;deutsch
1550;Kita Hummelflug;Kindertagesstätte;Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH;Platanenweg 65;12437 Berlin (Treptow-Köpenick);52.47710319999999;13.4817408;030532 88 33;hummelflug@sozdia.de;;6.0;18.0;12.0;06:00-18:00;8;deutsch
1551;Kita Huttenstr. 22A/Kigä City;Kindertagesstätte;Kindergärten City;Huttenstr. 22A;10553 Berlin (Mitte);52.5287406;13.3186456;0303443521;Kita.Huttenstr22a@ba-fk.berlin.de;http://www.kindergaerten-city.de/huttenstr-22-a;6.5;17.0;10.5;06:30-17:00;12;deutsch
1552;Kita IGELBANDE;Kindertagesstätte;Kinderhaus Berlin - Mark Brandenburg e. V.;Landsberger Allee 57;10249 Berlin (Friedrichshain-Kreuzberg);52.52530360000001;13.4431511;03041724995;KITA.Friedrichshain@kinderhaus-b-b.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
1553;Kita Igelgarten/Kigä NordOst;Kindertagesstätte;Kindergärten NordOst;Oberfeldstr. 38;12683 Berlin (Marzahn-Hellersdorf);52.52193;13.55596;0305411422;kindergarten.oberfeldstrasse@kigaeno.de;;6.0;18.0;12.0;06:00-18:00;24;deutsch
1554;Kita Igelschnecken-Igelkinder;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Sandsteinweg 25A;12349 Berlin (Neukölln);52.41708999999999;13.40181;0307410 6907;igelschnecken@taeks.de;www.taeks.de;7.0;16.0;9.0;07:00-16:00;6;deutsch
1555;Kita Igelschnecken-Schneckenhaus;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Friedrich-Karl-Str. 3;12103 Berlin (Tempelhof-Schöneberg);52.4555187;13.3831666;0307201 4300;igelschnecken@taeks.de;www.taeks.de;7.5;16.5;9.0;07:30-16:30;8;deutsch
1556;Kita im Familienbegegnungszentrum (FBZ);Kindertagesstätte;offensiv 91 e.V.;Besenbinderstr. 2;12524 Berlin (Treptow-Köpenick);52.42138869999999;13.5395235;03063417341;;;;;;;0;deutsch
1557;Kita im Familienzentrum;Kindertagesstätte;Leben mit Kindern gGmbH;Waldsassener Str. 9;12279 Berlin (Tempelhof-Schöneberg);52.4131112;13.3504171;0307214066;kita-marienfelde@lemiki.de;;6.5;17.0;10.5;06:30-17:00;11;deutsch
1558;Kita im Friedrichshain;Kindertagesstätte;Juwo - Kita gGmbH;Landsberger Allee 49 Haus 6;10249 Berlin (Friedrichshain-Kreuzberg);52.52548;13.4390645;030030 32519461;junge-herberg@jugendwohnen-berlin.de;www.jugendwohnen-berlin.de/kita-im-friedrichshain.0.html;;;;;2;deutsch
1559;Kita im Grünen;Kindertagesstätte;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Jungfernheideweg 77A;13629 Berlin (Spandau);52.54521;13.26976;03034349310;jungfernheideweg@kita-nordwest.de;;6.0;17.5;11.5;06:00-17:30;2;deutsch
1560;Kita Im Komponistenviertel;Kindertagesstätte;Jugendwerk Aufbau Ost JAO gGmbH;Meyerbeerstr. 96;13088 Berlin (Pankow);52.5484909;13.4624394;0309252348;kita-im-komponistenviertel@jao-berlin.de;www.jao-berlin.de;6.0;18.0;12.0;06:00-18:00;12;deutsch
1561;Kita Im Kosmosviertel;Kindertagesstätte;Jugendwerk Aufbau Ost JAO gGmbH;Ortolfstr. 164;12524 Berlin (Treptow-Köpenick);52.40481;13.52899;03067802044;kita-im-kosmosviertel@jao-berlin.de;www.jao-berlin.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
1562;Kita im Palasseum;Kindertagesstätte;Stadtteilverein Schöneberg e.V.;Potsdamer Str. 170B;10783 Berlin (Tempelhof-Schöneberg);52.4955;13.35954;030216 84 38/21014680;info@stadtteilvereinschoeneberg.de;;7.5;17.0;9.5;07:30-17:00;36;deutsch
1563;Kita im tam.;Kindertagesstätte;Diakonisches Werk Berlin Stadtmitte e.V.;Wilhelmstr. 116 /117;10963 Berlin (Friedrichshain-Kreuzberg);52.5043137;13.3870512;03023005540;a.neumann@diakonie-stadtmitte.de;;8.0;17.0;9.0;08:00-17:00;6;deutsch
1564;Kita in der Mansarde;Kindertagesstätte;FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis;Müggelwerderweg 3;12589 Berlin (Treptow-Köpenick);52.43898;13.68742;030030 6501 3161;kita-mansarde@fippev.de;www.fippev.de;7.0;17.0;10.0;07:00-17:00;2;deutsch
1565;Kita Inselläden-Freibeuter;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Naumannstr. 4;10829 Berlin (Tempelhof-Schöneberg);52.48600980000001;13.3631748;0307821487/325123350;insellaeden@taeks.de;www.taeks.de;;;;;30;deutsch
1566;Kita Inselläden-Inselkinder;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Gotenstr. 18;10829 Berlin (Tempelhof-Schöneberg);52.48114;13.35995;0307874480/325123350;insellaeden@taeks.de;www.taeks.de;;;;;30;deutsch
1567;Kita Inselläden-Short Mafaldas;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Hohenfriedbergstr. 18;10829 Berlin (Tempelhof-Schöneberg);52.4865279;13.3650866;030782 89 85/325123350;insellaeden@taeks.de;www.taeks.de;;;;;6;deutsch
1568;Kita Inselläden-Trallala;Eltern-Initiativ-Kindertagesstätte;TÄKS e. V.;Gotenstr. 17;10829 Berlin (Tempelhof-Schöneberg);52.4815747;13.360017;030781 99 77/325123350;insellaeden@taeks.de;www.taeks.de;;;;;6;deutsch
1569;Kita Irgendwie Anders;Kindertagesstätte;pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH;Flämingstr. 14;12689 Berlin (Marzahn-Hellersdorf);52.5641;13.5639;03034627273;kita.irgendwieanders@pad-berlin.de;www.pad-berlin.de;6.0;18.0;12.0;06:00-18:00;2;deutsch
1570;Kita Irgendwie Anders Filiale Märkische Allee;Kindertagesstätte;pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH;Märkische Allee 414;12689 Berlin (Marzahn-Hellersdorf);52.5723078;13.5679719;03091140811;kita.irgendwieanders@pad-berlin.de;;7.5;16.5;9.0;07:30-16:30;12;deutsch
1571;Kita Jacoby-Schwalbe;Kindertagesstätte;casa bambini - Gesellschaft zur Förderung und Begleitung von Kindesentwicklung mbH;Jacobystr. 4;10179 Berlin (Mitte);52.51993;13.41874;030225027940;jacoby-schwalbe@casabambini-berlin.de;www.casabambini-berlin.de;7.0;19.0;12.0;07:00-19:00;2;deutsch
1572;Kita Jahreskreis;Kindertagesstätte;Jahreskreis e.V.;Ingolstädter Str. 28;12621 Berlin (Marzahn-Hellersdorf);52.5255759;13.6177882;0305633432/56295513;kita@kita-jahreskreis.de;www.kita-jahreskreis.de;6.5;17.5;11.0;06:30-17:30;12;deutsch
1573;Kita Jahresuhr;Kindertagesstätte;Jugendwerk Aufbau Ost JAO gGmbH;Rabensteiner Str. 20;12689 Berlin (Marzahn-Hellersdorf);52.5654982;13.5753003;0309309633;kita-jahresuhr@jao-berlin.de;www.jao-berlin.de;8.0;18.0;10.0;08:00-18:00;2;deutsch
1574;Kita Jerusalemer Str. 10/12/Kigä City;Kindertagesstätte;Kindergärten City;Jerusalemer Str. 10;10117 Berlin (Mitte);52.51179;13.39688;03020216803;Kita.Jerusalemer10@ba-fk.berlin.de;http://www.kindergaerten-city.de/jerusalemer-str-10-12;6.0;18.0;12.0;06:00-18:00;2;deutsch
1575;Kita Jeverstraße;Kindertagesstätte;Nachbarschaftsheim Schöneberg e.V.;Jeverstr. 10;12157 Berlin (Steglitz-Zehlendorf);52.4615;13.3345084;03079 78 91 96;kita-jever@nbhs.de;www.kita-jever.nbhs.de;6.5;17.0;10.5;06:30-17:00;12;deutsch
1576;Kita Joh. Sozialwerk;Kindertagesstätte;Johannisches Sozialwerk e.V.;Bismarckallee 23;14193 Berlin (Charlottenburg-Wilmersdorf);52.48835;13.27725;030030 8968 8191;kita@js-ev.de;www.johannisches-sozialwerk.de;7.0;18.0;11.0;07:00-18:00;6;deutsch
1577;Kita John F.Kennedy Friendship Center;Kindertagesstätte;John F.Kennedy Friendship Center e.V.;Am Fichtenberg 16;12165 Berlin (Steglitz-Zehlendorf);52.4546669;13.3100195;03079018344;kitafichtenberg@jfkfc.org;www.jfkfc.org;7.0;17.0;10.0;07:00-17:00;10;englisch
1578;Kita Judith-Auer-Straße 6;Kindertagesstätte;P.E.K. Private Europa Kindertagesstätte Elite gGmbH;Judith-Auer-Str. 6;10369 Berlin (Lichtenberg);52.5330337;13.4686442;0157 36332332;info@europa-kita.de;;;;;;0;deutsch
1579;Kita JuLi Kinder;Kindertagesstätte;JuLi Kinder UG (haftungsbeschränkt);Halskestr. 9;12167 Berlin (Steglitz-Zehlendorf);52.4486253;13.3451497;03098335923;info@JuLiKinder.com;www.JuLiKinder.com;7.5;17.0;9.5;07:30-17:00;12;deutsch
1580;Kita Junikäfer;Kindertagesstätte;Hauptstadtkäfer gGmbH;Attilastr. 61 - 67;12105 Berlin (Tempelhof-Schöneberg);52.4480528;13.3619316;0307940545;info@kita-junikaefer.de;www.kita-junikaefer.de;;;;;0;deutsch
1581;Kita Juniorplaneten;Kindertagesstätte;Sprache verbindet e. V.;Alt-Mariendorf 25;12107 Berlin (Tempelhof-Schöneberg);52.44027999999999;13.38931;030;;;;;;;12;deutsch
1582;Kita jurella am Park;Kindertagesstätte;jurella gemeinnützige Unternehmergesellschaft (haftungsbeschränkt);Chausseestr. 50B;10115 Berlin (Mitte);52.53570000000001;13.37821;0179 5368246;jurella@web.de;;;;;;0;deutsch
1583;Kita Kaiser-Friedrich-Straße;Eltern-Initiativ-Kindertagesstätte;OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH;Kaiser-Friedrich-Str. 13;10585 Berlin (Charlottenburg-Wilmersdorf);52.51521;13.30051;03034359898;kita-kaiserfriedrichstr@outlaw-ggmbh.de;;7.0;18.0;11.0;07:00-18:00;10;deutsch
